,id,category,list_type,beds,baths,sq_ft_price,price_KES,district,neighborhood,street,latitude,longitude,clean_grab
218,3423552,Flat & Apartment,For Rent, 3,0,0,120000,Dagoretti North,Kilimani,Riara Road,-1.2979887,36.7648938,OK
219,3431017,Flat & Apartment,For Rent, 3, 4,0,200000,Dagoretti North,Kilimani,St Martin's Court,-1.2966144,36.7865722,OK
220,3429125,Flat & Apartment,For Rent, 4, 4,0,150000,Westlands,Westlands Area,Brookside Drive,-1.258687,36.789753,OK
221,3424189,Flat & Apartment,For Rent, 2, 3,111,180000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
222,3423519,Flat & Apartment,For Rent, 3,0,0,90000,Dagoretti North,Riara Road,0,-1.2960444,36.7567319,OK
223,3429126,Flat & Apartment,For Rent, 3, 5,0,200000,Westlands,Brookside,0,-1.2561635,36.79194040000001,OK
224,3431640,Flat & Apartment,For Rent, 2, 2,0,50000,Kiambu Road,0,0,-1.2123808,36.8338316,OK
225,3423631,Flat & Apartment,For Rent, 4, 3,0,150000,Westlands,Parklands,0,-1.2598822,36.8178918,OK
226,3430065,Flat & Apartment,For Rent, 2, 2,0,110000,Westlands,Riverside,Riverside Apartment,-1.2698029,36.802188,OK
227,3429838,Flat & Apartment,For Rent, 4, 5,0,100000,Westlands,Riverside,0,-1.2722472,36.8025238,OK
228,3430688,Flat & Apartment,For Rent, 2, 2,0,100000,Westlands,Riverside,Riverside Drive,-1.2696645,36.7935343,OK
229,3425719,Flat & Apartment,For Rent, 2,0,0,175700,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
230,3425363,Flat & Apartment,For Rent, 4, 4,0,130000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
231,3431512,Flat & Apartment,For Rent, 3,0,0,150000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
232,3427522,Flat & Apartment,For Rent, 4,0,0,120000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
233,3425129,Flat & Apartment,For Rent, 2, 2,0,120000,Westlands,Riverside,0,-1.2722472,36.8025238,OK
234,3419170,Flat & Apartment,For Rent, 3, 3,58,90000,Dagoretti North,Kilimani,Wood Avenue,-1.2979638,36.7866375,OK
235,3429752,Flat & Apartment,For Rent, 3, 2,0,70000,Westlands,Riverside,Westlands,-1.2722472,36.8025238,OK
236,3430054,Flat & Apartment,For Rent, 3, 3,0,170000,Westlands,Riverside,Riverside Shiloh Place Apartment,-1.2698029,36.802188,OK
237,3418654,Flat & Apartment,For Rent, 2, 2,0,180000,Westlands,Westlands Area,0,-1.2675001,36.812022,OK
238,3429398,Townhouse,For Rent, 2,0,8,150000,Westlands,Spring Valley,0,-1.2548381,36.79541469999999,OK
239,3430358,Flat & Apartment,For Rent, 2,0,0,105000,Westlands,Parklands,0,-1.2598822,36.8178918,OK
240,3426388,Flat & Apartment,For Rent, 2,0,0,200000,Westlands,Nyari,0,-1.2316398,36.7900293,OK
241,3427476,Flat & Apartment,For Rent, 3, 4,40,100000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
242,3394528,Flat & Apartment,For Rent, 3, 2,0,110000,Dagoretti North,Kileleshwa,Gatundu Cres Road,-1.2792059,36.7823143,OK
243,3430346,Flat & Apartment,For Rent, 2, 2,0,90000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
244,3430426,Flat & Apartment,For Rent, 2, 3,0,100000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
245,3430719,Flat & Apartment,For Rent, 3,0,0,140000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
246,3430917,Flat & Apartment,For Rent, 2, 2,0,140000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
247,3431552,Flat & Apartment,For Rent, 3,0,44,110000,Dagoretti North,Kileleshwa,Near Kasuku Center,-1.2748229,36.794951,OK
248,3431699,Flat & Apartment,For Rent, 1, 1,0,80000,Dagoretti North,Kileleshwa,Mugoiri Road,-1.2860064,36.7783692,OK
249,3430877,Flat & Apartment,For Rent, 6, 6,73,150000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
250,3429935,Flat & Apartment,For Rent, 2,0,0,85000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
251,3429842,Flat & Apartment,For Rent, 3, 3,0,180000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
252,3421572,Flat & Apartment,For Rent, 2,0,93,120000,Dagoretti North,Kileleshwa,Siaya Road,-1.281183,36.7848464,OK
253,3425041,Flat & Apartment,For Rent, 2, 2,0,145000,Westlands,Westlands Area,Muthangari Drive,-1.2599662,36.7805532,OK
254,3431705,Flat & Apartment,For Rent, 1, 1,0,80000,Westlands,Westlands Area,Matundu Close Off School Lane,-1.2574974,36.7957448,OK
255,3430726,Flat & Apartment,For Rent, 3,0,413,18000000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
256,3424472,Flat & Apartment,For Rent, 3, 4,0,90000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
257,3430928,Flat & Apartment,For Rent, 2, 2,0,110000,Westlands,Westlands Area,0,-1.2675001,36.812022,OK
258,3426717,Flat & Apartment,For Rent, 3, 4,0,90000,Dagoretti North,Kilimani,Nairobi,0.0,0.0,ZERO_RESULTS
259,3431625,Flat & Apartment,For Rent, 2, 2,0,170000,Westlands,Westlands Area,0,-1.2675001,36.812022,OK
260,3422688,Flat & Apartment,For Rent, 3,0,0,80000,Westlands,Brookside,Brookside Breeze,-1.2559111,36.7933951,OK
261,3425060,Flat & Apartment,For Rent, 3, 3,0,150000,Westlands,Westlands Area,East Church Road,-1.265612,36.7923506,OK
262,3418653,Flat & Apartment,For Rent, 2, 2,0,170000,Westlands,Westlands Area,0,-1.2675001,36.812022,OK
263,3432169,Flat & Apartment,For Rent, 3, 3,0,45000,Westlands,Westlands Area,New Kitisuru,-1.2349045,36.7496157,OK
264,3431721,Townhouse,For Rent, 3, 3,0,170000,Westlands,Loresho,0,-1.2518938,36.75398759999999,OK
265,3421612,Flat & Apartment,For Rent, 2,0,0,75000,Dagoretti North,Kilimani,Ngong Road,-1.2994605,36.7906854,OK
266,3428937,Flat & Apartment,For Rent, 3, 3,0,300000,Westlands,Parklands,0,-1.2598822,36.8178918,OK
267,3428596,Flat & Apartment,For Rent, 2, 2,0,90000,Westlands,Rhapta Road,0,-1.2660783,36.8004109,OK
268,3430173,Flat & Apartment,For Rent, 4, 4,0,450000,Westlands,Parklands,0,-1.2598822,36.8178918,OK
269,3429245,Flat & Apartment,For Rent, 2,0,0,120000,Westlands,Westlands Area,Sports Road,-1.26555,36.7988058,OK
270,3429688,Flat & Apartment,For Rent, 2,0,0,110000,Westlands,Westlands Area,Westlands Avenue,-1.2629911,36.7985938,OK
271,3428920,Flat & Apartment,For Rent, 2, 2,0,80000,Westlands,Westlands Area,0,-1.2675001,36.812022,OK
272,3422404,Flat & Apartment,For Rent, 3, 4,47,85000,Dagoretti North,Lavington,Riara Road,-1.2979887,36.7648938,OK
273,3431609,Flat & Apartment,For Rent, 3, 2,103,150000,Westlands,Westlands Area,0,-1.2675001,36.812022,OK
274,3423550,Flat & Apartment,For Rent, 4, 5,0,170000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
275,3428950,Flat & Apartment,For Rent, 2, 2,0,110000,Westlands,Westlands Area,0,-1.2675001,36.812022,OK
276,3418639,Flat & Apartment,For Rent, 2, 2,0,180000,Westlands,Westlands Area,0,-1.2675001,36.812022,OK
277,3427983,Flat & Apartment,For Rent, 2, 2,0,85000,Westlands,Westlands Area,0,-1.2675001,36.812022,OK
278,3423438,Flat & Apartment,For Rent, 3, 4,487,110000,Westlands,Kangemi,0,-1.2711928,36.7394386,OK
279,3429007,Flat & Apartment,For Rent, 3, 3,0,140000,Westlands,Parklands,0,-1.2598822,36.8178918,OK
280,3429956,Flat & Apartment,For Rent, 4, 3,0,120000,Westlands,Westlands Area,0,-1.2675001,36.812022,OK
281,3431024,Flat & Apartment,For Rent, 3, 4,0,120000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
282,3427916,Flat & Apartment,For Rent, 4, 3,0,100000,Westlands,Westlands Area,0,-1.2675001,36.812022,OK
283,3431684,Flat & Apartment,For Rent, 1, 2,0,70000,Westlands,Parklands,0,-1.2598822,36.8178918,OK
284,3432625,Townhouse,For Rent, 3, 3,77,100000,Langata,Karen,Fare Acres,-1.3429441,36.7373271,OK
285,3423685,Flat & Apartment,For Rent, 2,0,0,75000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
286,3417240,Flat & Apartment,For Rent, 3, 2,0,90000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
287,3430471,Flat & Apartment,For Rent, 2, 2,48,65000,Dagoretti North,Lavington,Riara Road,-1.2979887,36.7648938,OK
288,3431280,Flat & Apartment,For Rent, 2, 2,0,50000,Langata,Karen,Karen Dagoreti Road,-1.2231546,36.6035536,OK
289,3419554,Flat & Apartment,For Rent, 2, 3,0,110000,Dagoretti North,Kileleshwa,Othaya Rd,-1.2851702,36.7755355,OK
290,3431319,Flat & Apartment,For Rent, 2, 2,0,45000,Langata,Karen,Karen Road,-1.3466735,36.71420639999999,OK
291,3379674,Flat & Apartment,For Rent, 2, 2,0,270000,Westlands,Kitisuru,0,-1.2185985,36.80168700000001,OK
292,3427463,Flat & Apartment,For Rent, 3, 4,0,180000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
293,3421196,Flat & Apartment,For Rent, 4,0,73,180000,Westlands,Brookside,Brookside Drive,-1.2566342,36.7908991,OK
294,3430781,Flat & Apartment,For Rent, 3, 3,0,80000,Westlands,Parklands,Batu Batu Gardens,-1.2630732,36.8181082,OK
295,3427058,Flat & Apartment,For Rent, 4, 4,0,250000,Westlands,Brookside,0,-1.2561635,36.79194040000001,OK
296,3432276,Townhouse,For Rent, 2, 2,0,200000,Westlands,Spring Valley,Peponi Rd,-1.2545211,36.802164,OK
297,3419061,Flat & Apartment,For Rent, 2, 3,0,120000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
298,3427895,Flat & Apartment,For Rent, 4, 5,0,180000,Westlands,General Mathenge,Kabete Lane - Westlands,-1.2539757,36.7996946,OK
299,3421656,Flat & Apartment,For Rent, 2, 2,0,185000,Dagoretti North,Kilimani,Dennis Pritt Road,-1.286516,36.7988595,OK
300,3402445,Flat & Apartment,For Rent, 2, 2,0,230000,Westlands,Westlands Area,0,-1.2675001,36.812022,OK
301,3430085,Studio,For Rent,0,0,0,35000,Langata,Nairobi West,0,-1.309642,36.8185651,OK
302,3426986,Flat & Apartment,For Rent, 2, 3,0,130000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
303,3417451,Flat & Apartment,For Rent, 2, 3,0,220000,Westlands,Westlands Area,0,-1.2675001,36.812022,OK
304,3430822,Flat & Apartment,For Rent, 2, 3,73,180000,Dagoretti North,State House,0,-1.2825503,36.8071715,OK
305,3427421,Flat & Apartment,For Rent, 3, 2,0,100000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
306,3423797,Flat & Apartment,For Rent, 2, 2,93,140000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
307,3424045,Flat & Apartment,For Rent, 1, 2,0,100000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
308,3430449,Flat & Apartment,For Rent, 4, 3,0,150000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
309,3425975,Flat & Apartment,For Rent, 3, 4,0,170000,Westlands,Brookside,Brookside Drive,-1.2566342,36.7908991,OK
310,3385199,Flat & Apartment,For Rent, 3, 2,0,85000,Embakasi South,Imara Daima,0,-1.328436,36.8806499,OK
311,3399029,Flat & Apartment,For Rent, 2, 1,0,42000,Langata,Madaraka,Ole Sangale Link Road,-1.3076081,36.8143567,OK
312,3419233,Flat & Apartment,For Rent, 2,0,0,135000,Dagoretti North,Kileleshwa,Off Dennis Pritt,-1.2863515,36.7980204,OK
313,3418990,Flat & Apartment,For Rent, 3, 5,0,80000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
314,3422408,Flat & Apartment,For Rent, 2, 2,63,95000,Dagoretti North,Lavington,Riara Road,-1.2979887,36.7648938,OK
315,3401165,Flat & Apartment,For Rent, 2, 3,0,138000,Dagoretti North,Kilimani,Nyangumi Road,-1.2871938,36.7899229,OK
316,3428207,Flat & Apartment,For Rent, 1, 1,0,120000,Westlands,Riverside,Grand Riverside Apartment,-1.2690139,36.7883628,OK
317,3431146,Flat & Apartment,For Rent, 2, 2,0,40000,Langata,Karen,Karen Dagoreti Road,-1.2231546,36.6035536,OK
318,3429169,Flat & Apartment,For Rent, 3,0,0,250000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
319,3423568,Flat & Apartment,For Rent, 2, 3,0,150000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
320,3423644,Flat & Apartment,For Rent, 5,0,0,250000,Dagoretti North,Kilimani,Chaka Road,-1.2910401,36.7905661,OK
321,3428605,Flat & Apartment,For Rent, 2,0,0,150000,Dagoretti North,State House,0,-1.2825503,36.8071715,OK
322,3423366,Flat & Apartment,For Rent, 2,0,0,80000,Mombasa Road,0,0,-1.4305255,36.9633973,OK
323,3428164,Flat & Apartment,For Rent, 1, 1,0,140000,Dagoretti North,State House,0,-1.2825503,36.8071715,OK
324,3430516,Flat & Apartment,For Rent, 2,0,0,180000,Westlands,Nyari,0,-1.2316398,36.7900293,OK
325,3419054,Flat & Apartment,For Rent, 3,0,0,200000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
326,3417363,Flat & Apartment,For Rent, 3,0,0,150000,Dagoretti North,Kilimani,Argwings Kodhek,-1.2928289,36.7899874,OK
327,3428604,Flat & Apartment,For Rent, 3,0,0,170000,Dagoretti North,State House,0,-1.2825503,36.8071715,OK
328,3428117,Flat & Apartment,For Rent, 3, 2,0,260000,Dagoretti North,State House,0,-1.2825503,36.8071715,OK
329,3422870,Flat & Apartment,For Rent, 3, 3,0,75000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
330,3428162,Flat & Apartment,For Rent, 2,0,0,150000,Westlands,Spring Valley,0,-1.2548381,36.79541469999999,OK
331,3424156,Flat & Apartment,For Rent, 1, 2,0,90000,Dagoretti North,Kilimani,Muringa Road,-1.2960888,36.7792707,OK
332,3424155,Flat & Apartment,For Rent, 1, 1,0,120000,Dagoretti North,Kilimani,Kitale Lane,-1.283616,36.7918793,OK
333,3430238,Flat & Apartment,For Rent, 2, 2,0,130000,Westlands,Westlands Area,Westlands Near Sarit,-1.2611605,36.80197769999999,OK
334,3427543,Flat & Apartment,For Rent, 3,0,0,122500,Westlands,Riverside,0,-1.2722472,36.8025238,OK
335,3401327,Flat & Apartment,For Rent, 2, 2,0,120000,Dagoretti North,Kilimani,Ngong Road,-1.2994605,36.7906854,OK
336,3426795,Flat & Apartment,For Rent, 2, 2,0,170000,Westlands,Waiyaki Way,0,-1.2685652,36.8057413,OK
337,3419805,Flat & Apartment,For Rent, 2, 2,0,240000,Westlands,General Mathenge,0,-1.2539757,36.7996946,OK
338,3429701,Flat & Apartment,For Rent, 2,0,0,190000,Westlands,Rhapta Road,0,-1.2660783,36.8004109,OK
339,3420476,Flat & Apartment,For Rent, 2,0,194,250000,Westlands,Brookside,Brookside Drive,-1.2566342,36.7908991,OK
340,3427452,Flat & Apartment,For Rent, 1, 1,0,70000,Westlands,Westlands Area,Stima Lane Westlands,-1.2570668,36.7997316,OK
341,3423681,Flat & Apartment,For Rent, 3,0,0,140000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
342,3423673,Flat & Apartment,For Rent, 3,0,0,140000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
343,3423377,Flat & Apartment,For Rent, 3,0,0,145000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
344,3401331,Flat & Apartment,For Rent, 1, 1,0,90000,Dagoretti North,Kilimani,Ngong Road,-1.2994605,36.7906854,OK
345,3420069,Flat & Apartment,For Rent, 3, 3,0,130000,Westlands,Riverside,Off Riverside Dr,-1.2696645,36.7935343,OK
346,3431760,Flat & Apartment,For Rent, 3, 3,0,65000,Kiambu Road,0,0,-1.2123808,36.8338316,OK
347,3427733,Flat & Apartment,For Rent, 3, 4,51,180000,Westlands,Riverside,0,-1.2722472,36.8025238,OK
348,3426590,Flat & Apartment,For Rent, 3, 4,0,220000,Westlands,Riverside,0,-1.2722472,36.8025238,OK
349,3419239,Flat & Apartment,For Rent, 3, 1,0,140000,Dagoretti North,Riara Road,Off Riara Rd,-1.2960444,36.7567319,OK
350,3429573,Flat & Apartment,For Rent, 1, 2,0,80000,Westlands,Waiyaki Way,0,-1.2685652,36.8057413,OK
351,3427990,Flat & Apartment,For Rent, 3, 3,0,115000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
352,3421426,Flat & Apartment,For Rent, 2, 2,0,200000,Westlands,Rhapta Road,0,-1.2660783,36.8004109,OK
353,3423857,Flat & Apartment,For Rent, 3, 3,0,160000,Westlands,Riverside,0,-1.2722472,36.8025238,OK
354,3426582,Flat & Apartment,For Rent, 3, 3,0,225000,Westlands,Riverside,0,-1.2722472,36.8025238,OK
355,3420257,Flat & Apartment,For Rent, 4, 4,0,150000,Westlands,Brookside,Brookside Gardens,-1.256772,36.7902509,OK
356,3420143,Flat & Apartment,For Rent, 2, 2,86,130000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
357,3423759,Flat & Apartment,For Rent, 2,0,0,150000,Westlands,Waiyaki Way,0,-1.2685652,36.8057413,OK
358,3428325,Flat & Apartment,For Rent, 4, 3,0,125000,Westlands,Parklands,1St Parklands - Ita Road,-1.2660098,36.821373,OK
359,3423111,Flat & Apartment,For Rent, 2, 3,0,230000,Dagoretti North,Kilimani,Dennis Pritt Road,-1.286516,36.7988595,OK
360,3427433,Flat & Apartment,For Rent, 3, 4,83,250000,Westlands,Parklands,1St Avenue Parklands,-1.26327,36.8159483,OK
361,3427146,Flat & Apartment,For Rent, 2, 1,0,67500,Westlands,Parklands,Brookside Groove,-1.2586725,36.7921185,OK
362,3391705,Flat & Apartment,For Rent, 3, 3,0,180000,Dagoretti North,Hurlingham,0,-1.29427,36.79937,OK
363,3428589,Flat & Apartment,For Rent, 3,0,0,125000,Westlands,Rhapta Road,0,-1.2660783,36.8004109,OK
364,3427587,Flat & Apartment,For Rent, 3, 3,0,180000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
365,3425005,Flat & Apartment,For Rent, 4, 4,31,110000,Westlands,Parklands,0,-1.2598822,36.8178918,OK
366,3418497,Flat & Apartment,For Rent, 3, 4,0,280000,Westlands,Riverside,0,-1.2722472,36.8025238,OK
367,3421738,Flat & Apartment,For Rent, 3, 3,0,280000,Westlands,Riverside,0,-1.2722472,36.8025238,OK
368,3428025,Flat & Apartment,For Rent, 3, 3,50,100000,Dagoretti North,Lavington,Riara Road,-1.2979887,36.7648938,OK
369,3428203,Flat & Apartment,For Rent, 3, 3,0,150000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
370,3425183,Flat & Apartment,For Rent, 1,0,0,120000,Westlands,Westlands Area,Westlands,-1.2675001,36.812022,OK
371,3414107,Flat & Apartment,For Rent, 3, 3,0,150000,Westlands,Riverside,Off Riverside Drive,-1.2696645,36.7935343,OK
372,3426438,Flat & Apartment,For Rent, 3, 3,0,250000,Westlands,Westlands Area,0,-1.2675001,36.812022,OK
373,3419746,Flat & Apartment,For Rent, 3, 3,66,170000,Dagoretti North,Riara Road,0,-1.2960444,36.7567319,OK
374,3408411,Flat & Apartment,For Rent, 2, 3,80,100000,Westlands,Riverside,0,-1.2722472,36.8025238,OK
375,3418860,Flat & Apartment,For Rent, 1, 2,0,150000,Westlands,Westlands Area,Off Rhapta Road.,-1.26555,36.7988058,OK
376,3421162,Flat & Apartment,For Rent, 2, 2,0,150000,Westlands,Riverside,0,-1.2722472,36.8025238,OK
377,3424112,Flat & Apartment,For Rent, 4, 5,0,170000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
378,3419187,Flat & Apartment,For Rent, 3, 4,0,120000,Thika Road,0,0,-1.2163932,36.8949246,OK
379,3421755,Flat & Apartment,For Rent, 2, 1,0,200000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
380,3421737,Flat & Apartment,For Rent, 2, 2,0,250000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
381,3405454,Flat & Apartment,For Rent, 4, 4,0,350000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
382,3428460,Flat & Apartment,For Rent, 2,0,0,130000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
383,3423846,Flat & Apartment,For Rent, 3,0,0,160000,Westlands,Westlands Area,0,-1.2675001,36.812022,OK
384,3417457,Flat & Apartment,For Rent, 3, 4,0,210000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
385,3424537,Flat & Apartment,For Rent, 3,0,0,170000,Westlands,Westlands Area,0,-1.2675001,36.812022,OK
386,3429089,Flat & Apartment,For Rent, 2, 2,0,90000,Dagoretti North,Lavington,Thompson Masanduku,-1.2943739,36.7648223,OK
387,3417614,Flat & Apartment,For Rent, 2, 3,0,160000,Dagoretti North,Kilimani,Kirichwa Road,-1.2942147,36.7817814,OK
388,3421378,Flat & Apartment,For Rent, 2, 3,0,100000,Westlands,Loresho,0,-1.2518938,36.75398759999999,OK
389,3411986,Flat & Apartment,For Rent, 3, 2,0,250000,Roysambu,Garden Estate,0,-1.2262754,36.8585324,OK
390,3429153,Flat & Apartment,For Rent, 2, 2,0,130000,Dagoretti North,Kilimani,Wood Avenue,-1.2979638,36.7866375,OK
391,3409091,Flat & Apartment,For Rent, 3, 2,0,58000,Langata,Nairobi West,0,-1.309642,36.8185651,OK
392,3401050,Flat & Apartment,For Rent, 3, 2,0,60000,Langata,South C,0,-1.3222736,36.8288933,OK
393,3401942,Flat & Apartment,For Rent, 4,0,12187,180000,Westlands,General Mathenge,Donyo Sabuk,-1.2537957,36.799248,OK
394,3377085,Flat & Apartment,For Rent, 4, 4,0,170000,Westlands,Spring Valley,General Mathenge Drive,-1.2539757,36.7996946,OK
395,3413723,Flat & Apartment,For Rent, 3, 3,93,220000,Westlands,General Mathenge,General Mathenge Road,-1.2539757,36.7996946,OK
396,3422934,Flat & Apartment,For Rent, 3,0,0,95000,Ngong Road,0,0,-1.334992,36.6726212,OK
397,3428800,Flat & Apartment,For Rent, 3, 2,93,180000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
398,3395170,Flat & Apartment,For Rent, 2, 2,0,150000,Dagoretti North,Riara Road,0,-1.2960444,36.7567319,OK
399,3414752,Flat & Apartment,For Rent, 2,0,0,170000,Westlands,Riverside,0,-1.2722472,36.8025238,OK
400,3418158,Flat & Apartment,For Rent, 2, 2,48,55000,Westlands,Loresho,0,-1.2518938,36.75398759999999,OK
401,3413962,Flat & Apartment,For Rent, 3,0,68,150000,Westlands,Rhapta Road,0,-1.2660783,36.8004109,OK
402,3397706,Flat & Apartment,For Rent, 3, 4,108,350000,Westlands,General Mathenge,General Mathenge Road,-1.2539757,36.7996946,OK
403,3418176,Flat & Apartment,For Rent, 2, 2,49,85000,Dagoretti North,Kileleshwa,Laikipia Road,-1.2730152,36.7966012,OK
404,3399591,Flat & Apartment,For Rent, 3, 2,0,65000,Langata,Langata Area,0,-1.3640944,36.7476257,OK
405,3419734,Flat & Apartment,For Rent, 2, 2,55,130000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
406,3415052,Flat & Apartment,For Rent, 4, 4,0,180000,Westlands,Westlands Area,0,-1.2675001,36.812022,OK
407,3423640,Flat & Apartment,For Rent, 3,0,0,45000,Langata,Karen,0,-1.316866,36.6903289,OK
408,3404715,Flat & Apartment,For Rent, 2,0,0,38000,Langata,South B,0,-1.3640944,36.7476257,OK
409,3423667,Flat & Apartment,For Rent, 2,0,0,50000,Westlands,Parklands,Highridge,-1.2675001,36.812022,OK
410,3400038,Flat & Apartment,For Rent, 2, 1,0,150000,Westlands,Nyari,Red Hill Drive,-1.2296247,36.7895019,OK
411,3401089,Flat & Apartment,For Rent, 2,0,0,40000,Langata,South B,Near Bellevue,-1.310341,36.8337368,OK
412,3384873,Flat & Apartment,For Rent, 2, 2,0,130000,Langata,Karen,Near Banda School,-1.3657158,36.7662587,OK
413,3391697,Flat & Apartment,For Rent, 2, 3,0,150000,Dagoretti North,Kilimani,Wood Avenue,-1.2979638,36.7866375,OK
414,3416138,Flat & Apartment,For Rent, 2,0,0,43000,Langata,South B,0,-1.3640944,36.7476257,OK
415,3413681,Flat & Apartment,For Rent, 2, 2,0,65000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
416,3429187,Flat & Apartment,For Rent, 3, 3,0,12000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
417,3403264,Flat & Apartment,For Rent, 1,0,0,40000,Langata,South B,0,-1.3640944,36.7476257,OK
418,3428747,Flat & Apartment,For Rent, 2, 3,63,95000,Dagoretti North,Kilimani,Lower Kabete,-1.2400437,36.7448213,OK
